price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,has_been_renovated
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,11,0
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,114,1
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,24,1
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,104,1
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,56,1
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,14,0
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,29,0
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,26,0
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,95,1
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,41,1
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,48,0
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,102,1
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,33,0
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,38,1
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,8,0
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,88,1
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,8,0
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,71,1
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,101,1
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,12,0
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,66,0
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,44,1
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,104,0
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,54,1
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,74,1
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,47,0
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,10,1
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,60,1
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,41,0
999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,22,0
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,57,1
385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,86,0
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,11,0
429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,5,0
523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,8,0
798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,1,1
284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,5,0
852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,0,0
320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,9,0
749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,0,0
468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,7,0
492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,8,0
685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,6,0
542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,0,0
435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,7,0
242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,26,0
325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,27,1
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,20,0
210000.0,1.0,1.0,930,7129,1.0,0,0,3,930,0,66,1
187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,37,0
560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,88,1
272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,25,0
235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,46,0
259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,28,0
866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,0,0
473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,105,1
405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,46,1
870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,63,1
475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,29,0
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,16,1
386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,6,0
458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,96,0
550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,38,0
605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,25,0
421000.0,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,14,0
536000.0,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,23,0
247200.0,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,32,0
250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,31,1
204950.0,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,36,0
430000.0,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,36,0
250000.0,4.0,2.5,1800,8100,2.0,0,0,3,1800,0,16,1
260000.0,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,56,1
547000.0,4.0,1.0,1720,2800,1.5,0,0,4,1200,520,88,1
379900.0,5.0,3.5,2800,7350,2.0,0,0,3,2800,0,19,0
738500.0,3.0,2.5,2300,6009,1.0,0,0,3,2300,0,9,0
545000.0,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,47,0
342000.0,2.0,1.0,740,6180,1.0,0,0,3,740,0,66,1
170000.0,4.0,1.0,1920,13787,1.0,0,0,4,1220,700,48,0
616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,31,1
640000.0,3.0,2.0,1380,4800,1.0,0,0,3,1380,0,66,1
332000.0,3.0,2.5,1530,9406,1.0,0,0,3,1270,260,21,0
1010000.0,3.0,3.25,2420,1923,2.0,0,2,3,1840,580,8,0
380000.0,4.0,2.5,2150,37647,2.0,0,0,3,2150,0,23,0
415000.0,4.0,2.0,1610,9600,1.0,0,0,5,1610,0,47,0
1008000.0,4.0,3.5,2650,3060,2.0,0,0,3,2060,590,13,0
669000.0,4.0,2.75,2700,35362,2.0,0,0,5,2700,0,38,0
260000.0,3.0,1.5,1270,20700,1.0,0,0,2,1150,120,66,0
854000.0,4.0,2.75,3150,38865,1.0,0,0,3,2480,670,28,0
605000.0,3.0,2.25,2010,10760,2.0,0,0,3,2010,0,29,0
320000.0,3.0,1.0,860,5060,1.5,0,0,3,860,0,87,1
229950.0,3.0,2.0,1410,7466,1.0,0,0,3,1410,0,31,1
255000.0,3.0,1.75,1700,7532,1.0,0,0,3,1700,0,27,1
479000.0,2.0,2.25,1230,932,2.0,0,0,3,1020,210,10,1
472000.0,3.0,2.5,1180,1262,3.0,0,0,3,1180,0,4,0
198000.0,3.0,1.5,1430,7347,1.0,0,0,3,820,610,34,0
440000.0,4.0,2.0,1450,8400,1.5,0,0,4,1450,0,52,0
506000.0,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,53,1
382500.0,4.0,2.5,2210,7079,2.0,0,0,3,2210,0,21,0
269500.0,2.0,1.5,1480,7276,1.0,0,0,4,940,540,36,1
560000.0,3.0,2.0,2340,3477,1.0,0,1,5,1170,1170,43,0
840000.0,4.0,3.5,3860,18334,2.0,0,0,3,3120,740,18,0
479500.0,3.0,2.75,2300,4637,2.0,0,0,3,2300,0,6,0
402000.0,3.0,1.5,1450,7375,1.0,0,0,3,1010,440,46,1
549000.0,2.0,2.5,1380,953,3.0,0,0,3,1380,0,8,0
449950.0,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,15,0
493000.0,4.0,1.75,2030,18295,1.5,0,0,4,2030,0,39,0
142500.0,4.0,0.75,1440,13300,1.0,0,0,3,1440,0,66,1
250000.0,3.0,1.75,1160,6134,1.0,0,0,3,1160,0,16,1
729000.0,3.0,1.0,1580,3840,2.0,0,0,3,1580,0,106,1
465000.0,2.0,2.75,1430,1425,2.0,0,0,3,995,435,8,0
465000.0,2.0,2.0,1494,19271,2.0,1,4,3,1494,0,71,1
280000.0,4.0,2.25,1930,7207,1.0,0,0,4,1360,570,26,0
675000.0,6.0,1.75,2740,6360,1.0,0,3,3,1370,1370,61,0
667500.0,3.0,2.0,1880,3800,1.0,0,0,5,1030,850,87,0
809000.0,3.0,2.5,2590,7720,2.0,0,0,3,2590,0,26,1
400000.0,3.0,2.25,2140,11266,2.0,0,0,3,2140,0,28,0
310000.0,4.0,2.0,1870,6000,1.5,0,0,3,1870,0,58,1
435000.0,2.0,1.0,1230,3800,1.0,0,0,3,1230,0,86,1
465950.0,4.0,2.5,2340,6896,2.0,0,0,3,2340,0,13,0
253000.0,3.0,1.5,880,6600,1.0,0,0,5,880,0,69,0
330000.0,3.0,2.5,3040,7232,2.0,0,0,3,3040,0,11,0
554000.0,4.0,1.0,1120,7104,1.5,0,0,3,1120,0,68,0
350000.0,3.0,2.0,1380,3600,3.0,0,0,3,1380,0,1,1
294999.0,4.0,2.5,1660,9760,2.0,0,0,3,1660,0,20,0
752000.0,4.0,2.5,2940,10382,2.0,0,0,4,2940,0,23,0
451000.0,4.0,2.5,1670,3315,2.0,0,0,3,1670,0,9,0
725000.0,4.0,2.75,2630,7505,2.0,0,0,3,2630,0,20,0
345000.0,4.0,2.75,2250,7412,1.0,0,0,4,1480,770,39,0
206000.0,3.0,1.0,1320,7000,1.0,0,0,4,1320,0,47,0
580000.0,5.0,2.0,2700,10875,1.0,0,0,4,1540,1160,52,0
430000.0,3.0,1.0,980,7200,1.0,0,0,4,980,0,64,1
720000.0,4.0,2.5,2650,11520,2.0,0,0,3,2110,540,26,1
824000.0,7.0,4.25,3670,4000,2.0,0,1,3,2800,870,50,1
936000.0,3.0,1.75,2960,12420,1.0,0,2,4,1480,1480,62,0
535000.0,4.0,2.75,3070,7201,2.0,0,0,3,3070,0,8,0
286800.0,3.0,2.5,1413,3600,2.0,0,0,3,1413,0,3,0
350000.0,2.0,2.5,1260,1347,3.0,0,0,3,1260,0,9,0
345000.0,3.0,2.5,1680,2229,2.0,0,0,3,1680,0,7,0
435000.0,3.0,2.25,1230,1238,2.0,0,0,3,1080,150,5,0
461000.0,3.0,3.25,2770,6278,2.0,0,0,3,1980,790,8,0
770000.0,3.0,2.25,2910,10204,2.0,0,0,3,2910,0,24,1
330000.0,3.0,2.5,1600,26977,2.0,0,0,3,1600,0,9,0
322500.0,4.0,2.5,1820,6753,2.0,0,0,3,1820,0,20,0
475000.0,3.0,1.75,1700,8432,1.0,0,0,3,1230,470,37,1
250275.0,2.0,1.0,790,11234,1.0,0,0,4,790,0,72,1
274500.0,3.0,2.25,1720,9000,1.0,0,0,4,1320,400,45,0
284950.0,3.0,1.0,990,10723,1.0,0,0,5,990,0,54,0
264950.0,4.0,1.75,1770,9011,1.0,0,0,5,1050,720,31,0
242000.0,3.0,2.0,1260,8092,1.0,0,0,3,1260,0,28,0
913000.0,4.0,2.5,3640,10576,2.0,0,0,3,3640,0,15,0
555000.0,3.0,1.75,2040,6000,1.0,0,0,5,1120,920,56,0
711000.0,4.0,1.75,1980,10800,1.0,0,0,5,990,990,66,1
403500.0,5.0,2.5,3600,17300,1.0,0,0,4,2410,1190,46,0
975000.0,4.0,2.5,4270,43386,1.0,0,0,3,2680,1590,23,0
253779.0,4.0,2.0,2030,9600,1.5,0,0,3,1430,600,67,1
384400.0,3.0,3.25,1689,1388,3.0,0,0,3,1689,0,6,0
646000.0,5.0,2.75,2870,4461,1.0,0,0,3,1650,1220,38,0
415000.0,3.0,1.75,1270,4800,1.0,0,0,3,1270,0,62,1
764000.0,4.0,2.5,2790,7938,2.0,0,0,3,2790,0,17,0
507000.0,5.0,3.25,3850,16249,2.0,0,2,3,3030,820,12,0
545500.0,3.0,2.5,1560,9361,1.5,0,0,4,1360,200,78,0
450000.0,3.0,1.75,1180,4080,1.0,0,0,4,760,420,86,0
264000.0,4.0,1.75,1820,8118,1.0,0,0,4,1080,740,34,0
650000.0,5.0,1.75,1260,4500,1.5,0,0,3,1260,0,88,1
365000.0,3.0,2.5,2640,6715,2.0,0,0,3,1680,960,23,0
343566.0,2.0,1.0,1100,4200,1.0,0,0,3,1100,0,60,1
375000.0,3.0,2.5,1950,6871,2.0,0,0,3,1950,0,17,0
295000.0,3.0,2.0,1380,8682,1.0,0,0,4,1380,0,48,0
325000.0,3.0,2.75,2200,7000,1.0,0,0,4,1280,920,37,0
265000.0,4.0,1.5,2050,7100,1.0,0,0,3,1050,1000,51,1
562000.0,5.0,3.0,2795,15101,2.0,0,0,3,2795,0,18,0
540000.0,4.0,2.5,2050,34222,2.0,0,0,4,2050,0,25,0
279950.0,5.0,1.75,2150,7171,1.0,0,0,4,1460,690,44,0
540000.0,3.0,1.75,1970,8200,1.0,0,0,5,1420,550,51,0
310000.0,4.0,2.5,2660,12672,1.0,0,0,4,1740,920,54,1
190000.0,1.0,1.0,720,4800,1.0,0,0,3,720,0,100,1
440000.0,4.0,2.5,2410,4780,2.0,0,0,3,2410,0,14,0
230000.0,2.0,1.0,1080,9435,1.0,0,0,3,1080,0,56,1
455000.0,3.0,1.75,1180,14292,1.0,0,0,3,1180,0,33,1
175000.0,2.0,1.0,660,5000,1.0,0,0,3,660,0,99,0
650000.0,3.0,1.75,2920,9370,1.0,0,0,4,1620,1300,33,0
192500.0,3.0,1.0,1080,8580,1.5,0,0,3,1080,0,114,1
239950.0,3.0,1.75,1670,6900,1.0,0,0,3,1170,500,36,0
175000.0,6.0,1.0,1370,5080,1.5,0,0,3,1120,250,83,0
850000.0,5.0,3.5,3450,28324,1.0,0,0,5,2350,1100,42,0
410000.0,4.0,2.0,1970,10500,1.0,0,0,3,1820,150,53,1
570000.0,4.0,2.5,2290,6738,2.0,0,0,3,2290,0,18,0
469000.0,5.0,2.5,2240,7543,1.0,0,0,3,1140,1100,48,1
559000.0,2.0,1.0,1240,6400,1.0,0,1,4,1060,180,76,0
739888.0,3.0,2.5,2420,43177,2.0,0,4,4,1690,730,25,0
568450.0,5.0,3.5,3260,58806,2.0,0,0,4,3260,0,45,0
240000.0,2.0,1.0,670,10920,1.0,0,0,3,670,0,72,1
574950.0,5.0,3.25,3160,10000,2.0,0,0,4,3160,0,34,0
180000.0,3.0,2.25,1990,6350,2.0,0,0,3,1990,0,47,1
300000.0,3.0,2.5,1700,3575,2.0,0,0,3,1700,0,14,0
630000.0,4.0,2.5,2807,9430,2.0,0,0,3,2807,0,18,0
507000.0,4.0,1.75,1770,9375,1.0,0,0,4,1170,600,46,0
287500.0,4.0,2.5,2570,9000,1.0,0,0,4,1590,980,35,0
688000.0,3.0,3.0,3450,16200,2.0,0,0,3,3450,0,31,1
424000.0,3.0,2.0,1670,7700,1.0,0,0,3,1170,500,42,1
400000.0,3.0,1.75,1050,6150,1.5,0,0,4,950,100,86,0
620000.0,4.0,2.5,1910,7683,2.0,0,0,3,1910,0,27,1
300000.0,3.0,1.0,910,7700,1.0,0,0,4,910,0,43,0
615000.0,5.0,2.25,2480,12070,2.0,0,0,3,2480,0,36,0
206000.0,2.0,1.5,1820,8867,2.0,0,0,3,1820,0,93,1
515500.0,4.0,2.5,2920,7700,2.0,0,0,3,2920,0,11,0
554000.0,5.0,2.25,1870,11411,1.0,0,0,4,1170,700,53,1
825000.0,4.0,3.5,3810,9792,2.0,0,0,3,3810,0,76,1
855000.0,4.0,2.25,2190,4080,2.0,0,0,3,1800,390,96,0
315000.0,3.0,2.5,1730,6368,2.0,0,0,3,1730,0,21,0
299000.0,5.0,2.5,2220,9360,1.0,0,0,4,1110,1110,46,0
650000.0,3.0,1.5,1320,8114,1.0,0,0,3,1320,0,63,1
465000.0,3.0,1.75,1510,4800,1.0,0,2,3,860,650,89,1
535000.0,3.0,2.0,2120,4080,2.0,0,0,3,2120,0,11,0
564000.0,2.0,2.0,1690,4500,1.0,0,0,3,1690,0,10,1
515000.0,3.0,3.5,1360,1419,2.0,0,0,3,1040,320,7,0
580000.0,4.0,2.5,3250,5000,2.0,0,0,3,3250,0,6,0
309000.0,3.0,2.25,1490,1294,2.0,0,0,3,1220,270,4,0
536751.0,3.0,1.75,1930,6360,1.0,0,0,3,1930,0,1,1
415000.0,4.0,2.5,2020,5501,2.0,0,0,3,2020,0,4,0
267000.0,3.0,2.25,1584,2800,2.0,0,0,3,1584,0,2,1
820000.0,4.0,2.5,3170,8523,2.0,0,0,3,3170,0,6,0
485000.0,2.0,2.5,1430,923,3.0,0,0,3,1410,20,6,0
482000.0,3.0,3.25,1380,1120,3.0,0,0,3,1380,0,6,0
535000.0,4.0,2.5,2610,4595,2.0,0,0,3,2610,0,6,0
690000.0,3.0,3.25,1540,1428,3.0,0,0,3,1540,0,1,1
576000.0,3.0,2.5,1940,9000,1.0,0,0,4,970,970,66,0
378750.0,3.0,2.5,2160,3000,1.5,0,0,3,1260,900,105,1
269900.0,4.0,1.75,1530,8750,1.5,0,0,4,1530,0,46,0
210000.0,3.0,2.0,1440,7210,1.0,0,0,3,1440,0,31,1
429900.0,4.0,2.5,2640,8625,2.0,0,0,3,2640,0,27,1
360000.0,4.0,2.5,2850,4650,2.0,0,0,3,2850,0,10,1
405000.0,2.0,1.0,1260,4377,1.0,0,0,4,1260,0,67,1
450000.0,3.0,1.75,1610,11200,1.0,0,0,3,1610,0,59,1
703000.0,3.0,2.0,1360,5980,1.5,0,0,3,1360,0,69,1
661000.0,4.0,2.5,2496,8058,2.0,0,0,3,2496,0,16,1
580000.0,4.0,2.25,2160,9593,1.0,0,0,3,2160,0,45,1
464000.0,3.0,1.0,1320,3625,2.0,0,0,3,1320,0,114,1
945000.0,2.0,2.5,2540,7089,2.0,0,0,3,2540,0,10,1
659500.0,4.0,3.0,2620,18362,1.0,0,0,4,1870,750,58,0
200000.0,3.0,1.5,1140,8340,1.0,0,0,3,1140,0,54,1
280000.0,3.0,2.0,1790,42399,1.0,0,0,4,1790,0,24,0
346150.0,3.0,2.0,2140,7200,1.0,0,0,4,1480,660,48,0
197500.0,3.0,1.0,1330,5412,2.0,0,0,5,1330,0,109,0
799000.0,4.0,2.5,2590,7910,2.0,0,0,3,2590,0,13,0
350000.0,2.0,1.0,1620,9205,1.0,0,0,5,850,770,93,0
720000.0,4.0,2.5,2440,34290,2.0,0,0,3,2440,0,27,1
519000.0,3.0,2.75,2020,10744,1.0,0,0,5,1270,750,60,0
590300.0,3.0,1.5,1470,7200,2.0,0,0,4,1470,0,107,0
410000.0,6.0,2.75,2520,9324,1.0,0,0,4,1320,1200,52,0
437000.0,2.0,1.75,1440,4225,1.0,0,0,3,1440,0,9,0
221000.0,3.0,2.25,1640,7350,1.0,0,0,3,1140,500,30,0
380000.0,4.0,2.25,2150,20181,1.0,0,0,3,1090,1060,51,1
506000.0,2.0,1.0,1570,8210,1.0,0,0,4,1150,420,62,0
395000.0,4.0,1.0,1980,10350,1.0,0,0,4,1430,550,46,0
285000.0,3.0,1.0,1210,4731,1.5,0,0,3,1210,0,113,0
311000.0,3.0,1.75,1900,3000,1.5,0,0,5,1070,830,111,0
520000.0,3.0,1.75,1940,219527,1.0,0,0,3,1940,0,23,0
435000.0,3.0,1.75,1310,8065,1.0,0,0,4,1310,0,66,0
120000.0,2.0,1.0,990,39964,1.0,0,0,2,990,0,69,0
186000.0,3.0,2.0,1340,4320,1.0,0,0,3,920,420,102,1
756000.0,4.0,2.25,2160,5600,1.0,0,0,5,1080,1080,67,0
248000.0,4.0,2.0,2080,13510,1.0,0,0,3,1040,1040,64,1
287000.0,3.0,2.0,1300,11374,1.5,0,0,5,1300,0,81,0
510000.0,4.0,2.5,2610,8031,2.0,0,0,3,2610,0,16,1
249000.0,3.0,1.0,1050,8498,1.0,0,0,4,1050,0,55,0
340000.0,3.0,2.5,2480,6112,2.0,0,0,3,2480,0,10,1
399888.0,4.0,2.25,1820,8255,1.5,0,0,4,1320,500,84,0
440000.0,3.0,1.75,1170,8740,1.0,0,0,4,1170,0,46,0
899000.0,4.0,2.25,2370,6000,1.0,0,2,3,1440,930,55,1
540500.0,5.0,3.75,3090,7415,2.0,0,0,3,3090,0,0,0
385000.0,3.0,1.75,2310,11200,1.0,0,0,4,1630,680,36,1
558000.0,4.0,2.25,2060,10358,1.0,0,0,4,1320,740,52,0
600000.0,3.0,2.0,2540,237402,1.0,0,0,3,2540,0,7,0
450000.0,4.0,2.5,2400,7693,2.0,0,0,3,2400,0,11,0
232500.0,3.0,1.0,1320,8450,1.0,0,0,3,880,440,53,1
436000.0,2.0,1.0,790,6600,1.0,0,0,3,790,0,65,1
240000.0,4.0,2.0,1790,14690,1.0,0,1,4,1670,120,54,1
489950.0,3.0,2.25,1820,7326,2.0,0,0,3,1820,0,31,1
680000.0,6.0,2.0,1670,3000,1.0,0,0,5,900,770,103,1
1068000.0,5.0,3.5,3990,9938,2.0,0,0,3,3990,0,13,0
352450.0,3.0,2.0,1430,6000,1.0,0,0,5,1430,0,69,0
335000.0,4.0,2.0,2030,103672,1.0,0,0,4,2030,0,45,0
549000.0,4.0,1.75,1290,3060,2.0,0,0,4,1290,0,108,1
618250.0,4.0,3.25,2520,3360,1.5,0,0,4,1550,970,83,0
850000.0,2.0,1.75,1590,5136,1.5,0,3,3,1320,270,87,1
930000.0,5.0,2.0,3530,9385,1.5,0,0,3,3530,0,89,1
505000.0,3.0,2.5,1610,4611,2.0,0,0,3,1610,0,18,0
925000.0,4.0,2.5,3280,209088,2.0,0,0,3,3280,0,20,0
275000.0,3.0,1.75,1860,15681,1.0,0,0,4,1860,0,43,0
499000.0,3.0,1.75,1840,5000,1.0,0,0,4,920,920,104,0
507000.0,3.0,2.5,2120,7201,2.0,0,0,3,2120,0,11,0
619850.0,4.0,2.5,2270,9247,1.0,0,0,5,1500,770,42,0
500000.0,3.0,2.5,2840,48716,1.0,0,3,3,1870,970,20,0
310000.0,4.0,1.5,1220,9600,1.0,0,0,3,1220,0,34,0
646000.0,4.0,2.5,2310,4079,2.0,0,0,3,2310,0,6,0
265000.0,3.0,1.75,1840,7300,1.0,0,0,3,1840,0,48,1
475000.0,3.0,2.5,950,1110,2.0,0,0,3,950,0,11,0
600000.0,4.0,2.25,3070,8400,2.0,0,0,4,3070,0,44,0
470000.0,3.0,2.0,1730,38884,1.0,0,0,3,1730,0,17,0
319950.0,2.0,1.0,920,8341,1.0,0,0,3,920,0,75,1
712000.0,3.0,2.75,3200,6699,2.0,0,0,3,3200,0,10,1
775000.0,4.0,2.75,3010,15992,2.0,0,0,3,3010,0,18,0
390000.0,3.0,2.25,1600,10240,1.0,0,0,3,1090,510,35,1
585000.0,4.0,2.5,2840,11044,2.0,0,0,3,2840,0,13,0
1027000.0,3.0,2.5,2430,10500,2.0,0,1,3,2430,0,25,0
232603.0,3.0,1.75,1750,11461,2.0,0,0,4,1750,0,38,1
543000.0,3.0,2.25,1240,949,3.0,0,0,3,1240,0,6,0
607500.0,3.0,3.25,1530,1612,3.0,0,0,3,1530,0,8,0
750000.0,3.0,3.5,3390,10078,2.0,0,0,3,3040,350,2,1
728050.0,3.0,2.5,2320,6775,1.0,0,0,3,2320,0,6,0
734990.0,4.0,2.5,2650,6884,2.0,0,0,3,2650,0,2,1
330000.0,3.0,2.5,2238,7209,2.0,0,0,3,2238,0,3,0
605000.0,4.0,2.5,2620,7553,2.0,0,0,3,2620,0,18,0
441000.0,3.0,2.75,1910,7280,1.0,0,0,3,1160,750,35,1
650000.0,4.0,2.5,3040,6587,2.0,0,0,3,3040,0,11,0
395000.0,3.0,1.0,1500,4000,1.0,0,0,3,900,600,89,1
245000.0,1.0,0.75,380,15000,1.0,0,0,3,380,0,51,1
905000.0,4.0,3.5,2970,14486,2.0,0,0,3,2340,630,17,0
660000.0,4.0,3.25,3030,9273,2.0,0,0,5,3030,0,26,0
378000.0,4.0,2.5,1890,12236,1.0,0,0,3,1230,660,36,0
600000.0,2.0,1.0,1040,3600,1.0,0,0,4,1040,0,95,1
632500.0,4.0,2.5,2090,10306,2.0,0,0,3,2090,0,28,0
210000.0,2.0,2.0,1680,5756,2.0,0,0,4,1680,0,104,0
754800.0,2.0,2.5,2770,7781,2.0,0,0,3,2770,0,8,0
175000.0,2.0,1.0,1020,5130,1.0,0,0,4,1020,0,66,0
455000.0,3.0,2.25,1470,4653,2.0,0,0,4,1470,0,29,0
450000.0,3.0,2.0,1430,3480,1.0,0,0,3,980,450,67,1
790000.0,4.0,1.75,2050,10920,1.0,0,3,3,1450,600,40,0
480000.0,4.0,1.0,2080,5500,1.0,0,0,3,1040,1040,73,1
850000.0,3.0,2.25,2870,8170,2.0,0,0,3,2250,620,19,0
725000.0,4.0,3.25,3940,27591,2.0,0,3,3,3440,500,14,0
380000.0,3.0,1.5,1520,4288,1.0,0,0,3,1020,500,65,1
979000.0,3.0,1.5,1700,14133,1.0,0,1,4,1700,0,60,1
359950.0,3.0,2.25,1940,11612,1.0,0,0,4,1100,840,33,0
665900.0,4.0,2.25,2870,5453,2.0,0,1,4,2220,650,88,1
812000.0,3.0,3.25,3240,8338,2.0,0,0,3,3240,0,13,0
203000.0,3.0,1.0,1150,7156,1.0,0,0,4,1150,0,61,1
456000.0,3.0,1.5,1440,28516,1.0,0,0,4,1440,0,39,0
547000.0,5.0,2.5,2200,4080,1.5,0,0,5,1420,780,98,0
280000.0,3.0,2.0,1470,8089,1.0,0,0,3,1470,0,27,1
640000.0,2.0,1.75,1760,4400,1.0,0,0,4,880,880,84,0
477000.0,3.0,1.75,1780,8085,1.0,0,0,3,1210,570,38,0
455000.0,4.0,2.25,2450,21000,1.0,0,2,4,1650,800,60,1
587206.0,3.0,3.5,1890,1710,2.0,0,0,3,1640,250,15,0
425000.0,3.0,2.5,2540,5612,2.0,0,0,3,2540,0,15,0
511500.0,4.0,1.0,1360,6000,1.5,0,0,3,1360,0,97,1
218000.0,2.0,2.0,1310,2841,2.0,0,0,3,1310,0,10,1
332000.0,3.0,2.0,1510,7884,1.0,0,0,3,1510,0,72,1
291000.0,3.0,1.5,1860,60960,1.0,0,0,4,1140,720,47,0
279000.0,4.0,2.0,2200,7700,1.0,0,0,3,1100,1100,35,1
950000.0,4.0,2.5,3360,11548,2.0,0,0,3,3360,0,26,1
970500.0,3.0,2.75,2470,10125,2.0,0,0,3,2470,0,54,1
412000.0,2.0,1.0,1260,3960,1.0,0,0,3,690,570,89,1
400000.0,3.0,1.0,1430,10005,1.5,0,0,4,1430,0,64,1
200000.0,3.0,2.25,1230,7420,1.5,0,0,5,1230,0,101,0
397000.0,4.0,2.5,2320,11717,2.0,0,0,3,2320,0,17,0
715000.0,4.0,2.5,3290,6628,2.0,0,0,3,3290,0,11,0
371000.0,4.0,2.5,2550,4770,2.0,0,0,3,2550,0,9,0
458000.0,3.0,2.5,1870,5013,2.0,0,0,3,1870,0,11,0
436500.0,5.0,3.0,3110,12429,1.0,0,0,3,1790,1320,37,1
329950.0,3.0,2.5,1820,8085,2.0,0,0,3,1820,0,31,1
950000.0,3.0,3.25,3050,18892,1.0,1,4,4,1650,1400,52,0
282000.0,4.0,2.0,1890,6302,2.0,0,0,3,1890,0,17,0
250000.0,1.0,1.0,800,16306,1.0,0,0,2,680,120,83,0
1135000.0,6.0,4.25,6900,244716,2.0,0,0,4,4820,2080,12,0
400000.0,4.0,1.75,2670,189486,2.0,0,4,3,2670,0,42,1
